custid,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,train,favday,city
RFP484,1,02/01/13,02/01/13,02/01/13,32,81.25,0,50.93,0,0,0,0,0,Friday,CHO
YBPANY,1,11/05/13,13/05/13,22/05/13,46,10.86956522,2.173913043,38.65,0.222222222,0,0,0,0,Tuesday,RIC
D9KQHQ,0,23/02/13,04/03/13,04/03/13,25,40,0,99.08,0,0,0,0,0,Saturday,DCX
GSKHGL,1,28/08/12,20/07/12,08/10/12,36,16.66666667,8.333333333,67.63,0.1,0,0,0,0,Sunday,BWI
TM5Y64,1,24/06/13,24/06/13,09/12/13,50,20,2,45.09,0.041666667,1,0,0,0,Tuesday,DCX
CZPW4F,1,16/03/13,24/03/13,17/12/13,36,88.88888889,11.11111111,68.01,0.082089552,1,0,0,0,Wednesday,CHO
K8TJ9K,1,29/01/13,04/02/13,04/02/13,44,9.090909091,0,82.59,0,0,0,0,0,Monday,CHO
XT9BJZ,1,29/06/13,29/06/13,29/06/13,45,4.444444444,0,149.66,0,1,0,0,0,Saturday,BWI
RTTVC8,1,15/04/13,09/12/13,09/12/13,49,51.02040816,4.081632653,57.31,0,0,0,0,0,Tuesday,RIC
BGX9YF,1,10/05/13,10/05/13,10/05/13,43,6.976744186,0,57.5,0,0,0,0,0,Friday,CHO
2643ZF,1,28/08/12,31/07/12,12/01/14,63,20.63492063,0,63.74,0.096226415,0,0,1,0,Tuesday,DCX
VSACEF,1,28/08/12,28/11/12,18/01/14,55,10.90909091,0,123.74,0.036057692,1,0,0,0,Tuesday,DCX
U6S9CC,1,21/04/13,21/04/13,21/04/13,44,4.545454545,2.272727273,109.83,0,0,0,0,0,Monday,RIC
X4VB6X,1,04/06/13,05/06/13,05/06/13,45,0,0,53.09,0,1,0,0,0,Saturday,DCX
JPRJYX,0,06/03/13,06/03/13,06/03/13,0,0,0,156.21,0,0,0,0,0,Wednesday,RIC
FELMYK,1,28/08/12,20/07/12,20/07/12,35,8.571428571,2.857142857,69.21,0,0,0,0,0,Sunday,DCX
2LTVL9,1,27/05/13,16/06/13,16/06/13,47,8.510638298,0,51,0,1,0,0,0,Tuesday,BWI
7QFTDA,1,15/02/13,17/02/13,17/02/13,35,68.57142857,0,111.49,0,0,0,0,0,Thursday,RIC
SL3S9Q,1,01/08/11,02/08/11,05/11/13,48,2.083333333,2.083333333,49.99,0.021791768,1,0,0,0,Tuesday,CHO
QW35H6,1,01/08/10,11/02/11,27/10/13,37,91.89189189,5.405405405,62.07,0.035389282,0,0,0,0,Friday,CHO
RVD9T9,1,22/04/13,24/11/13,24/11/13,52,3.846153846,1.923076923,57.64,0,0,0,0,0,Tuesday,CHO
6BLANB,0,13/02/11,13/02/11,19/01/14,13,92.30769231,7.692307692,57.07,0.031746032,0,1,0,0,Wednesday,CHO
NED82T,0,12/12/12,07/02/13,07/02/13,0,0,0,45.79,0,0,0,0,0,Saturday,BWI
BAG22K,1,11/01/10,30/03/11,09/01/14,45,91.11111111,13.33333333,70.94,0.077755906,1,0,0,0,Wednesday,CHO
WLKMX6,1,01/07/13,01/07/13,01/07/13,45,0,0,99.43,0,1,0,0,0,Tuesday,DCX
VX2MYA,1,09/12/11,13/12/11,28/02/13,47,0,0,99.64,0.038374718,0,0,0,0,Friday,RIC
KBU59V,1,28/02/13,09/03/13,04/04/13,38,2.631578947,0,49.69,0.076923077,0,0,0,0,Tuesday,RIC
SEJA9D,1,12/04/13,13/04/13,24/06/13,43,37.20930233,0,67.61,0.069444444,1,0,0,0,Tuesday,DCX
CD3MVA,1,19/10/12,31/10/12,19/01/14,59,50.84745763,16.94915254,167.16,0.134831461,0,0,1,0,Friday,RIC
CS264K,1,24/09/09,06/12/09,14/01/14,45,66.66666667,0,233.79,0.098666667,1,0,1,0,Monday,CHO
EFK7VU,0,18/05/13,12/06/13,12/06/13,17,11.76470588,0,68.59,0,0,0,0,0,Thursday,CHO
4JLGCE,1,03/06/13,18/06/13,18/06/13,44,9.090909091,0,88.61,0,1,0,0,0,Saturday,BWI
F5PUVL,0,31/10/12,31/10/12,06/02/13,7,14.28571429,0,52.02,0.020408163,0,0,0,0,Sunday,DCX
QSEH9T,1,03/04/13,03/04/13,03/04/13,20,95,0,99.7,0,0,0,0,0,Thursday,RIC
XRLFLB,1,03/02/12,22/12/13,22/12/13,40,35,5,93.7,0,0,0,0,0,Monday,CHO
8XRSQL,1,20/03/13,28/05/13,28/05/13,40,40,2.5,52.7,0,1,0,0,0,Thursday,RIC
2FSN3X,1,28/03/13,12/04/13,12/04/13,45,22.22222222,0,81.45,0,0,0,0,0,Tuesday,DCX
A85N7F,1,01/06/13,28/07/13,28/07/13,44,2.272727273,2.272727273,78.16,0,1,0,0,0,Saturday,DCX
HY8DJN,1,21/03/13,08/04/13,09/12/13,54,18.51851852,5.555555556,87.23,0.032653061,1,0,0,0,Tuesday,RIC
JVZPGA,1,28/03/13,13/01/14,13/01/14,44,27.27272727,20.45454545,61.06,0,0,0,0,0,Tuesday,DCX
3V5JFY,0,26/04/13,26/04/13,29/09/13,39,20.51282051,2.564102564,113.21,0.019230769,1,0,0,0,Monday,CHO
GGNBGL,1,01/06/13,05/06/13,14/10/13,33,84.84848485,12.12121212,50.43,0.022900763,1,0,0,0,Friday,RIC
Q4RBVQ,1,28/08/12,28/08/12,28/08/12,44,2.272727273,0,38.49,0,0,0,0,0,Thursday,DCX
E5LEW4,1,26/06/11,26/06/11,06/11/13,41,41.46341463,9.756097561,65.85,0.013888889,1,1,0,0,Monday,CHO
PRPFQQ,1,19/06/13,07/08/13,07/08/13,30,90,3.333333333,62.32,0,1,0,0,0,Friday,RIC
KKCSKA,1,11/09/09,07/01/10,09/01/14,48,16.66666667,2.083333333,71.76,0.021872864,0,0,0,0,Friday,CHO
MZSGD6,1,18/12/10,22/02/11,13/03/12,42,40.47619048,16.66666667,59.83,0.012987013,0,0,0,0,Tuesday,CHO
96KS5M,1,09/12/12,03/06/13,03/06/13,32,87.5,3.125,145.86,0,0,0,0,0,Friday,CHO
SMHLUQ,1,22/05/11,24/07/11,12/01/14,55,34.54545455,16.36363636,68.54,0.03654485,1,0,0,0,Monday,RIC
AB3ULG,1,21/03/13,21/03/13,21/03/13,45,15.55555556,2.222222222,50.95,0,0,0,0,0,Saturday,DCX
8D4X2E,1,22/11/11,23/11/11,08/01/14,37,43.24324324,10.81081081,72.63,0.023166023,1,0,0,0,Wednesday,CHO
LTVQ3D,1,28/08/11,09/10/11,18/03/13,47,2.127659574,2.127659574,80.57,0.036121673,1,0,0,0,Monday,CHO
AMRY4C,1,17/04/13,23/04/13,23/04/13,45,0,0,159.44,0,0,0,0,0,Thursday,DCX
HV6MCN,1,16/11/09,16/11/09,12/01/14,48,14.58333333,6.25,110.79,0.006587615,0,0,0,0,Monday,CHO
X543RE,1,26/06/13,26/06/13,03/12/13,46,8.695652174,4.347826087,49.49,0.03125,1,0,0,0,Friday,CHO
RCWHKL,1,25/05/13,27/05/13,27/05/13,44,18.18181818,4.545454545,45.73,0,1,0,0,0,Tuesday,BWI
BDUDHP,0,22/03/13,06/11/13,06/11/13,0,0,0,80.24,0,1,0,0,0,Thursday,RIC
NZGEJK,1,17/05/11,17/05/11,21/11/13,52,13.46153846,3.846153846,37.29,0.025027203,1,1,0,0,Friday,RIC
23JDUN,0,03/06/13,13/06/13,13/11/13,0,0,0,129.83,0.019607843,1,0,0,0,Monday,DCX
TGP35N,1,05/09/11,05/09/11,07/12/13,54,0,0,49.2,0.013349515,0,0,0,0,Monday,CHO
LUMKWF,1,29/04/13,06/11/13,15/11/13,40,7.5,0,50.02,0.333333333,0,1,0,0,Wednesday,RIC
L7MQWR,1,30/06/13,30/06/13,30/06/13,44,4.545454545,0,88.84,0,1,0,0,0,Monday,CHO
2DGDR3,1,05/06/10,27/06/10,16/11/13,53,9.433962264,3.773584906,119.02,0.008885299,0,0,0,0,Tuesday,CHO
XD6MQB,1,02/01/13,02/01/13,25/02/13,33,3.03030303,0,126.19,0.037037037,0,0,0,0,Sunday,DCX
YU6C8S,0,29/04/13,29/04/13,29/04/13,0,0,0,52.21,0,0,0,0,0,Tuesday,CHO
VKES6W,1,27/04/13,28/05/13,12/11/13,50,8,2,34.99,0.011904762,0,0,0,0,Thursday,BWI
2YE7NP,1,09/02/12,08/11/13,16/12/13,45,0,0,40.24,0.105263158,0,0,0,0,Tuesday,RIC
VUMYCK,1,30/05/13,06/06/13,06/06/13,45,0,0,115.77,0,1,0,0,0,Friday,CHO
DFBYHR,1,11/01/12,20/01/12,16/01/14,55,58.18181818,7.272727273,86.59,0.121045392,1,1,0,0,Friday,RIC
BM8A2Y,1,04/06/13,04/06/13,04/06/13,45,0,0,14.71,0,1,0,0,0,Wednesday,RIC
MMMZWJ,1,28/08/12,30/08/12,24/10/13,49,20.40816327,0,42.06,0.019047619,0,0,0,0,Saturday,DCX
XLPSYB,1,30/04/13,30/04/13,12/09/13,43,18.60465116,9.302325581,45.97,0.02962963,1,0,0,0,Saturday,DCX
92Y2QV,1,15/08/11,19/11/12,13/01/14,49,20.40816327,4.081632653,66.06,0.023809524,0,0,0,0,Monday,CHO
F4DGZ9,0,28/08/12,24/07/12,16/04/13,0,0,0,80.28,0.041353383,0,0,0,0,Thursday,DCX
KLMJ23,1,28/08/12,05/11/12,31/12/13,37,89.18918919,13.51351351,249.26,0.009501188,0,0,0,0,Thursday,CHO
5SFEJV,1,05/05/13,02/01/14,02/01/14,47,14.89361702,2.127659574,40.25,0,0,1,0,0,Friday,CHO
TKJN32,0,23/01/13,25/01/13,12/09/13,21,52.38095238,4.761904762,159.27,0.069565217,1,0,0,0,Saturday,BWI
J3MY7Y,0,30/09/12,03/03/13,03/03/13,0,0,0,65.68,0,0,0,0,0,Wednesday,CHO
C5M34U,1,30/04/13,30/04/13,13/01/14,58,8.620689655,5.172413793,98.47,0.03875969,0,0,0,0,Tuesday,RIC
HQ7P9Q,1,25/01/12,25/01/12,17/10/13,49,2.040816327,0,57.35,0.011093502,0,0,0,0,Wednesday,CHO
4H6LRL,1,09/06/13,08/07/13,23/07/13,45,11.11111111,4.444444444,63.05,0.133333333,1,0,0,0,Wednesday,RIC
BXZVFX,1,14/05/11,16/05/11,14/04/13,48,2.083333333,0,94.29,0.017167382,0,0,0,0,Monday,CHO
RDCUAN,1,30/03/11,16/08/13,24/10/13,31,100,3.225806452,120.78,0.043478261,0,0,0,0,Monday,CHO
RVA6V7,1,05/06/11,05/06/11,28/08/13,37,75.67567568,8.108108108,61.42,0.006134969,0,0,0,0,Monday,RIC
9QGN7P,1,01/07/13,24/11/13,24/11/13,47,10.63829787,0,68.42,0,1,0,0,0,Tuesday,DCX
QKRPHJ,1,09/04/13,16/04/13,02/05/13,46,4.347826087,0,84.39,0.25,0,0,0,0,Saturday,DCX
CVLL8K,0,17/02/11,15/05/13,15/05/13,0,0,0,55.01,0,1,0,0,0,Friday,RIC
Y8WUQU,1,05/04/13,05/04/13,05/04/13,26,57.69230769,0,135.46,0,1,0,0,0,Sunday,DCX
BEVQ35,1,11/10/11,17/10/11,08/04/13,45,4.444444444,0,63.66,0.012987013,0,0,0,0,Monday,CHO
2CTFU9,1,21/11/12,26/11/12,05/12/12,44,9.090909091,4.545454545,81.24,0.222222222,0,0,0,0,Tuesday,CHO
NMWNPM,0,25/03/13,23/05/13,06/11/13,23,78.26086957,21.73913043,39.45,0.041916168,1,0,0,0,Friday,CHO
2YL92Z,1,18/08/10,02/12/11,15/10/13,37,67.56756757,35.13513514,37.26,0.010248902,1,0,0,0,Monday,RIC
SF8XPP,0,05/12/12,12/12/12,15/01/14,18,94.44444444,33.33333333,85.56,0.13283208,0,0,1,0,Friday,CHO
URSM4T,0,29/08/10,29/09/10,15/01/14,11,36.36363636,18.18181818,127.48,0.019933555,0,0,0,0,Thursday,CHO
ZEVETR,1,26/10/10,23/05/11,01/07/13,45,0,0,41.85,0.003896104,0,0,0,0,Tuesday,RIC
V4XEZ5,1,28/08/12,20/07/12,10/09/12,37,10.81081081,2.702702703,57.96,0.115384615,1,0,0,0,Sunday,DCX
LKNUKM,1,11/06/13,11/06/13,11/07/13,44,6.818181818,0,100.3,0.066666667,1,0,0,0,Monday,CHO
BQVPZ2,1,09/06/13,09/06/13,09/06/13,46,4.347826087,0,66.47,0,1,0,0,0,Monday,CHO
5UACN,0,15/04/11,15/06/11,13/03/13,0,0,0,88.11,0.029827316,0,0,0,0,Thursday,CHO
LDBSLM,0,09/09/12,17/09/12,01/03/13,5,20,0,96.2,0.012121212,0,0,0,0,Sunday,DCX
CCZ3ZP,1,02/04/13,28/04/13,09/09/13,38,78.94736842,5.263157895,49.11,0.037313433,0,0,0,0,Tuesday,DCX
D3P7JR,0,23/05/13,31/05/13,31/05/13,25,8,0,76.27,0,1,0,0,0,Wednesday,DCX
T2VWNS,1,15/05/13,28/05/13,15/01/14,54,3.703703704,0,139.13,0.034482759,0,0,0,0,Thursday,RIC
52KUHU,1,03/03/13,07/03/13,03/05/13,48,8.333333333,0,64.84,0.070175439,0,0,0,0,Monday,RIC
DG82QT,1,09/12/12,25/01/13,25/01/13,45,0,0,108.44,0,0,0,0,0,Friday,RIC
F65575,1,13/03/12,14/03/12,14/01/14,58,43.10344828,3.448275862,65.77,0.058122206,0,0,0,0,Wednesday,CHO
FY92BH,1,14/06/13,17/06/13,27/07/13,45,0,0,189.43,0.05,1,0,0,0,Tuesday,DCX
YRV3Y8,0,17/01/13,23/01/13,23/01/13,36,11.11111111,2.777777778,182.41,0,0,0,0,0,Thursday,RIC
525S3B,1,01/06/13,18/06/13,18/06/13,45,0,0,99.85,0,1,0,0,0,Wednesday,DCX
QRRXKY,0,15/12/12,02/01/13,02/01/13,0,0,0,24.93,0,0,0,0,0,Saturday,DCX
7M9RAT,1,24/03/12,13/06/12,14/01/14,44,84.09090909,11.36363636,62.07,0.060344828,0,0,0,0,Wednesday,RIC
3GNZXL,0,28/08/12,04/09/12,18/01/14,8,37.5,0,175.89,0.107784431,1,0,1,0,Monday,DCX
QSQL87,1,28/08/12,12/05/13,12/05/13,45,0,0,84.17,0,0,0,1,0,Tuesday,DCX
RWDZPR,1,28/08/12,30/08/12,17/11/13,31,100,32.25806452,136.85,0.013513514,0,0,0,0,Sunday,DCX
DZNLFN,1,18/07/09,18/08/09,24/06/13,44,29.54545455,0,73.34,0.014224751,0,0,0,0,Tuesday,CHO
FYJMV4,1,12/05/11,03/06/11,16/01/14,64,90.625,23.4375,82.86,0.137787056,0,1,0,0,Friday,RIC
FW2JFT,1,28/03/13,09/07/13,09/07/13,45,0,0,79.29,0,0,0,0,0,Friday,DCX
685UK2,0,11/05/13,16/06/13,16/06/13,0,0,0,92.2,0,0,0,0,0,Monday,CHO
JG4Y3D,1,24/09/12,24/09/12,16/07/13,47,8.510638298,0,56.02,0.020338983,0,0,0,0,Thursday,RIC
TR86J9,1,30/09/12,19/12/12,19/12/12,36,0,0,45.62,0,1,0,0,0,Sunday,DCX
2R5659,1,18/11/10,05/03/13,05/03/13,38,52.63157895,5.263157895,142.66,0,0,0,0,0,Thursday,DCX
MGLCNG,0,22/02/09,22/02/09,31/10/13,0,0,0,42.06,0.004672897,0,0,0,0,Tuesday,CHO
TX88ZX,1,18/09/12,05/03/13,18/03/13,39,20.51282051,7.692307692,104.94,0.153846154,0,0,0,0,Friday,CHO
VVC2NR,1,22/07/11,20/08/12,11/03/13,48,0,0,74.55,0.034482759,1,0,0,0,Monday,CHO
28Y46Y,1,21/05/13,22/06/13,22/06/13,44,13.63636364,2.272727273,211.11,0,1,0,0,0,Thursday,BWI
CEFJVN,1,28/08/12,28/08/12,08/07/13,35,25.71428571,5.714285714,82.91,0.015923567,0,0,0,0,Sunday,DCX
JCZADX,1,29/09/11,29/09/11,26/09/12,46,6.52173913,4.347826087,51.94,0.016528926,1,0,0,0,Thursday,CHO
APUVVE,0,17/11/10,02/08/12,09/09/13,0,0,0,93.45,0.022332506,1,0,0,0,Tuesday,CHO
KXZEG8,1,27/05/13,27/05/13,27/05/13,45,0,0,137.18,0,1,0,0,0,Wednesday,DCX
KW8KCV,1,02/02/13,13/05/13,13/05/13,45,0,0,49.53,0,0,0,0,0,Tuesday,RIC
6LEJML,1,01/02/13,01/02/13,01/03/13,44,6.818181818,2.272727273,50.97,0.071428571,0,0,0,0,Friday,RIC
GWGVAW,0,16/03/13,24/03/13,01/07/13,0,0,0,88.96,0.050505051,0,0,0,0,Monday,CHO
RREZZB,1,18/06/13,18/06/13,18/06/13,45,2.222222222,2.222222222,94.42,0,1,0,0,0,Saturday,DCX
LGK6WS,1,01/02/13,07/02/13,07/02/13,44,13.63636364,2.272727273,50.39,0,0,0,0,0,Thursday,CHO
3U42DG,1,15/02/12,25/04/13,25/04/13,45,0,0,56.84,0,1,0,0,0,Friday,CHO
S2LVKX,1,07/11/11,07/11/11,15/01/14,52,38.46153846,1.923076923,85.95,0.03,0,0,0,0,Tuesday,CHO
WG9GCJ,1,29/05/13,29/05/13,06/09/13,45,2.222222222,2.222222222,65.49,0.02,1,0,0,0,Friday,RIC
5WT4FQ,1,12/05/13,07/07/13,07/07/13,46,6.52173913,2.173913043,55.84,0,0,0,0,0,Monday,DCX
ZDZYDB,1,23/03/13,23/03/13,29/12/13,55,20,3.636363636,69.92,0.096085409,0,0,0,0,Monday,RIC
W2322L,1,12/06/13,17/10/13,17/10/13,34,32.35294118,5.882352941,100.7,0,1,0,0,0,Tuesday,RIC
AU23P3,1,05/03/09,22/05/09,04/08/13,49,6.12244898,2.040816327,86,0.031921824,0,0,0,0,Tuesday,CHO
FJGQD7,1,02/03/13,30/06/13,18/07/13,37,8.108108108,0,60.34,0.111111111,0,0,0,0,Monday,CHO
4AS9DH,1,22/04/12,19/10/13,19/10/13,17,88.23529412,5.882352941,50.95,0,1,0,0,0,Wednesday,RIC
W5EAPH,0,14/05/11,02/06/11,28/01/13,0,0,0,66.99,0.00330033,0,0,0,0,Thursday,RIC
GSNW9X,1,17/06/13,23/06/13,23/06/13,34,91.17647059,5.882352941,100,0,1,0,0,0,Saturday,DCX
VCSQZ6,1,25/03/13,25/03/13,16/10/13,45,53.33333333,11.11111111,58.96,0.019512195,0,0,0,0,Tuesday,DCX
YQ2S2J,0,11/06/13,23/06/13,23/06/13,0,0,0,108.66,0,1,0,0,0,Monday,DCX
6Q4PP3,0,12/06/11,22/07/11,14/02/13,0,0,0,57.52,0.082024433,0,0,0,0,Thursday,CHO
HKVNY5,1,07/05/12,02/04/13,14/05/13,44,31.81818182,2.272727273,90.38,0.095238095,1,0,0,0,Wednesday,RIC
XTEHMK,0,29/09/12,05/10/12,01/11/13,7,28.57142857,14.28571429,92.83,0.028061224,1,0,0,0,Monday,DCX
3H7BNG,1,25/09/12,25/09/12,23/08/13,47,0,0,49.75,0.024096386,0,0,0,0,Monday,CHO
UV2CVA,1,28/08/12,18/10/12,06/01/14,52,15.38461538,1.923076923,84.34,0.013483146,1,0,0,0,Tuesday,CHO
PUV4C3,1,13/11/12,13/11/12,13/02/13,45,0,0,67.57,0.02173913,0,0,0,0,Saturday,DCX
VM3V6U,1,29/08/12,03/09/12,30/01/13,31,96.77419355,16.12903226,93.96,0.046979866,0,0,0,0,Thursday,DCX
XK9574,1,15/05/13,01/07/13,01/07/13,45,13.33333333,0,89.43,0,0,0,0,0,Tuesday,RIC
Y485CV,1,29/06/13,29/06/13,14/08/13,44,20.45454545,4.545454545,44.84,0.086956522,0,0,0,0,Thursday,RIC
F8AQ3L,1,02/03/13,03/03/13,03/03/13,45,4.444444444,0,50.95,0,0,0,0,0,Tuesday,CHO
E9UL5F,1,09/09/12,08/05/13,20/01/14,58,13.79310345,5.172413793,92.17,0.050583658,1,0,1,0,Thursday,DCX
8AWRNK,1,15/05/13,23/05/13,23/05/13,45,2.222222222,0,20.3,0,0,0,0,0,Tuesday,DCX
NATWYL,1,26/05/12,10/06/13,05/01/14,58,17.24137931,1.724137931,107.92,0.038277512,0,0,0,0,Monday,RIC
3HSH5W,1,30/06/13,30/06/13,30/06/13,32,96.875,9.375,51.38,0,1,0,0,0,Saturday,BWI
2V93DM,1,28/08/12,30/08/12,19/11/12,38,0,0,47.47,0.160493827,1,0,0,0,Sunday,DCX
YFN3VB,1,12/03/12,25/03/12,10/11/13,46,30.43478261,8.695652174,39.66,0.016806723,0,0,0,0,Monday,CHO
S3FFPE,1,08/02/13,08/02/13,14/01/14,50,40,4,74.19,0.064705882,1,0,0,0,Wednesday,RIC
CLGTPA,0,07/03/11,29/04/11,09/07/13,0,0,0,167.18,0.044887781,1,0,0,0,Friday,RIC
ZZE6K3,1,27/10/12,27/10/12,05/11/13,49,6.12244898,2.040816327,81.71,0.016042781,0,0,0,0,Monday,CHO
3PEP3H,0,15/06/13,16/06/13,16/06/13,5,40,0,46.12,0,1,0,0,0,Monday,RIC
2BVFF9,1,04/08/08,13/12/08,06/03/11,40,50,2.5,30,0.006150062,0,0,0,0,Thursday,CHO
DSCXM2,0,01/02/10,03/02/11,05/03/13,0,0,0,76.96,0.014454665,0,0,0,0,Thursday,CHO
URL7DC,1,27/06/13,07/07/13,07/07/13,45,0,0,51.62,0,1,0,0,0,Tuesday,DCX
4CNYK8,1,12/01/11,22/02/11,25/07/13,36,97.22222222,2.777777778,91.37,0.073529412,1,0,0,0,Tuesday,RIC
R655V8,1,23/05/13,28/05/13,28/05/13,36,72.22222222,8.333333333,90.23,0,1,0,0,0,Friday,DCX
JTGSTY,1,02/11/09,14/12/10,19/01/14,53,11.32075472,9.433962264,83.42,0.059187279,0,0,0,0,Tuesday,CHO
GXUBCZ,1,04/06/12,06/06/12,18/04/13,47,29.78723404,4.255319149,44.47,0.037974684,1,0,0,0,Friday,CHO
MMMV3W,0,16/12/12,16/12/12,06/01/13,0,0,0,106.03,0.095238095,0,0,0,0,Monday,CHO
KURG45,1,03/05/13,15/07/13,15/07/13,44,2.272727273,0,65.93,0,0,0,0,0,Tuesday,DCX
8RZ9HP,1,19/06/13,01/07/13,01/07/13,44,9.090909091,4.545454545,73.25,0,1,0,0,0,Wednesday,DCX
TV5J5B,1,16/08/12,14/10/12,21/10/12,34,50,38.23529412,58.27,0.285714286,0,0,0,0,Monday,RIC
UAHU2W,1,21/08/11,02/09/11,20/01/12,47,0,0,66.38,0.05,0,0,0,0,Friday,CHO
AB5QE5,1,05/11/11,05/11/11,07/08/13,31,100,16.12903226,52.4,0.003120125,0,0,0,0,Monday,CHO
VEFHP3,1,02/02/13,18/07/13,18/07/13,44,0,0,149.58,0,0,0,0,0,Friday,RIC
MWAUDY,1,11/06/13,11/06/13,18/11/13,46,28.26086957,8.695652174,38.78,0.025,1,0,0,0,Thursday,CHO
8CCUKG,1,15/11/11,15/11/11,27/01/13,48,8.333333333,2.083333333,57.94,0.009111617,0,0,0,0,Friday,RIC
GYQNGR,0,18/08/11,18/08/11,13/07/13,0,0,0,14.55,0.014388489,0,0,0,0,Tuesday,RIC
33V67N,1,10/06/09,27/04/11,05/06/11,45,2.222222222,0,79.43,0.076923077,0,0,0,0,Monday,CHO
WLTGYU,0,06/06/12,03/07/12,18/12/13,52,76.92307692,23.07692308,38.72,0.067542214,1,0,0,0,Monday,CHO
AHAQA7,1,05/11/10,09/11/10,26/03/13,39,38.46153846,5.128205128,55.49,0.057603687,1,0,0,0,Wednesday,CHO
CK3HW3,1,06/02/11,29/04/11,19/01/14,55,52.72727273,18.18181818,101.02,0.079317269,1,0,0,0,Monday,CHO
2JW8NC,1,13/01/13,13/01/13,13/01/13,45,0,0,92.41,0,0,0,0,0,Monday,CHO
GFZQE9,0,05/02/13,11/02/13,11/02/13,0,0,0,89.03,0,1,0,0,0,Tuesday,RIC
7BT5AY,1,02/06/13,29/07/13,29/07/13,43,4.651162791,2.325581395,89.73,0,1,0,0,0,Tuesday,DCX
AQTRW2,1,07/07/13,07/07/13,21/08/13,40,47.5,0,52.84,0.044444444,1,0,0,0,Monday,RIC
98QNJM,1,28/08/12,26/07/12,08/01/14,33,42.42424242,9.090909091,50.44,0.030131827,1,0,0,0,Sunday,DCX
Y2ALUJ,1,09/06/13,19/06/13,02/09/13,47,17.0212766,2.127659574,54.44,0.066666667,1,0,0,0,Tuesday,DCX
QC6X9X,1,07/07/13,07/07/13,07/07/13,33,66.66666667,3.03030303,58.18,0,1,0,0,0,Monday,CHO
NUQ4F9,1,09/11/10,09/11/10,01/07/13,48,2.083333333,0,63.13,0.011398964,0,0,0,0,Wednesday,CHO
Q562YC,1,24/06/13,09/09/13,09/09/13,21,95.23809524,28.57142857,47.79,0,1,0,0,0,Tuesday,CHO
DAB2XG,1,28/09/11,14/02/12,18/10/12,47,6.382978723,4.255319149,94.82,0.032388664,0,0,0,0,Friday,RIC
SJYJGU,1,26/07/12,29/10/12,06/06/13,48,6.25,2.083333333,135.8,0.05,0,0,0,0,Monday,RIC
7LDN3G,0,28/08/12,07/08/12,25/08/13,41,34.14634146,0,53.32,0.020887728,1,0,0,0,Thursday,DCX
BPSBD8,1,03/06/13,23/06/13,23/06/13,45,0,0,108.87,0,1,0,0,0,Thursday,BWI
GR3TRL,0,18/04/13,01/05/13,01/05/13,6,16.66666667,0,66.34,0,0,0,0,0,Thursday,CHO
DJ7GYS,1,09/08/12,27/08/12,24/03/13,42,16.66666667,4.761904762,58.74,0.014354067,0,0,0,0,Tuesday,RIC
8T3EFU,1,10/02/12,22/02/12,14/01/14,44,6.818181818,2.272727273,56.51,0.021676301,0,0,0,0,Monday,CHO
6WH7FD,1,22/08/12,15/10/13,15/10/13,40,5,2.5,40.25,0,0,0,0,0,Thursday,RIC
MMJK6Z,1,06/08/11,10/10/13,10/10/13,34,20.58823529,0,80.53,0,1,0,0,0,Monday,RIC
CXFCU4,1,01/06/13,03/06/13,10/06/13,45,15.55555556,0,26.39,0.285714286,1,0,0,0,Tuesday,RIC
LJ2W5X,1,09/09/10,25/02/11,06/11/13,45,22.22222222,8.888888889,58.97,0.017258883,0,0,0,0,Friday,CHO
CYXHKU,1,28/09/10,29/11/10,14/06/12,43,20.93023256,4.651162791,101.34,0.023090586,0,0,0,0,Tuesday,CHO
VQXU6G,0,16/12/12,16/12/12,02/01/13,0,0,0,59.66,0.176470588,0,0,0,0,Thursday,DCX
4GX9A7,1,25/04/13,25/04/13,05/08/13,46,13.04347826,0,70.37,0.058823529,0,0,0,0,Thursday,CHO
69STRD,1,24/06/13,25/06/13,25/06/13,46,0,0,100.68,0,1,0,0,0,Saturday,BWI
FF35AK,1,21/06/13,10/07/13,22/12/13,46,50,10.86956522,60.55,0.066666667,1,0,1,0,Thursday,DCX
5X6KWY,1,28/05/13,02/06/13,02/06/13,45,8.888888889,0,59.6,0,1,0,0,0,Wednesday,DCX
XNJQJ,1,13/04/11,28/04/11,25/11/13,42,90.47619048,2.380952381,126.28,0.044585987,0,0,0,0,Monday,RIC
HSWMSH,1,01/06/13,20/06/13,20/06/13,43,11.62790698,0,73.8,0,1,0,0,0,Friday,RIC
6RWRAP,1,22/06/13,22/06/13,22/06/13,44,6.818181818,2.272727273,107.08,0,1,0,0,0,Monday,DCX
SHRSFX,1,17/06/13,21/07/13,05/01/14,49,69.3877551,2.040816327,76.47,0.154761905,1,0,0,0,Monday,DCX
28SRWJ,0,25/03/12,25/03/12,03/02/13,0,0,0,88.29,0.034920635,1,0,0,0,Monday,CHO
29Z93N,1,21/05/13,01/06/13,01/06/13,44,4.545454545,2.272727273,139.5,0,0,0,0,0,Monday,RIC
RES99A,1,28/05/13,10/01/14,10/01/14,38,50,0,153.31,0,1,0,1,0,Monday,DCX
PBK357,1,29/03/13,30/03/13,30/03/13,45,0,0,85.25,0,0,0,0,0,Tuesday,DCX
